"tweetid";"user";"date";"lang";"content"
"143580586752229377";"enrique305";"2011-12-05 07:40:54";"es";"Gracias Venezuela!!! http://t.co/UdCRaDkY"
"143582635455811586";"pedroj_ramirez";"2011-12-05 07:49:02";"es";"Bdías, Elisabeth. Estoy muy orgulloso de que EM haya localizado en un remoto lugar de Rumania al testigo que no acudió al juicio."
"143585437393485825";"ccifuentes";"2011-12-05 08:00:10";"es";"¿Cómo se explica que miles de españoles se ausenten en masa del trabajo durante el ""puente"", mientras en España hay 5 millones de parados?"
"143591708486148097";"Albert_Rivera";"2011-12-05 08:25:05";"es";"Mas es presidente autonómico porque tenemos autogobierno gracias a la Constitución,pero ni la cumple ni la hace cumplir #fueradelaley"
"143617992159272960";"Tonicanto1";"2011-12-05 10:09:32";"es";"Sobre ""accidentes""... RT @santigonzalez10 Él había llegado antes http://t.co/yQjNqebS"
"143631452465143808";"alfonsomerlos";"2011-12-05 11:03:01";"es";"http://t.co/ewFMZ5fc Una lectura de lo que ha ocurrido este fin d semana en #Rusia con #Putin y su partido en @LARAZON_es"
"143643482240720896";"mariviromero";"2011-12-05 11:50:49";"es";"Dani García recoge en un libro 50 tapas para acercar la cocina a la sociedad http://t.co/Se4fAB9z"
"143643991743803392";"mariviromero";"2011-12-05 11:52:51";"es";"El voluntariado invisible http://t.co/CD64WfZF #DiaDelVoluntariado"
"143645176269783040";"anabelenroy_tve";"2011-12-05 11:57:33";"es";"El gobierno chino cree que el país ""no está preparado"" para protestas sociales - http://t.co/tyMt3Omq"
"143655052446404608";"Tonicanto1";"2011-12-05 12:36:48";"es";"En el Congreso. Entregando el Acta y haciendo todo el papeleo. Luego os cuento como queda la cosa!"
"143679075666493441";"riverakiko";"2011-12-05 14:12:15";"es";"Que vistas tiene mi amigo @DjDiMartino  desde su casa en almeria! Y esta tarde y esta noche con el en discoteca caramelo"
"143689395797626881";"Joss682008";"2011-12-05 14:53:16";"es";"UpyD y Amaiur recurriran a la justicia si no logran grupo. La justicia ya dió todo el poder a la mesa del congreso en caso similar."
"143696388260237312";"alfonsomerlos";"2011-12-05 15:21:03";"es";"Hoy abordaremos en @13tv_aldia @13television la gestión privada de los hospitales públicos. ¿qué ganamos los ciudadanos? ¿qué perdemos?"
"143703943103528960";"mariviromero";"2011-12-05 15:51:04";"es";"Sin Miedo by Rosana, from #SoundHound http://t.co/pl93OEFG"
"143710718833852416";"iescolar";"2011-12-05 16:18:00";"es";"Y mientras tanto, el verdadero problema se agrava año tras año http://t.co/J4stXBl8"
"143712322496630784";"mjguemes";"2011-12-05 16:24:22";"es";"El sector del lujo cierra el ejercicio con un 25% más de beneficios. ¿Quién sufre la crisis? Pues eso..."
"143713822115504128";"estherpalomera";"2011-12-05 16:30:19";"es";"Que bonito despliegue de seguridad en alfonso XII. Contravigilancia en toda la manzana. Y no es nadie del Gobierno!!!!"
"143716894099259392";"periodistas21";"2011-12-05 16:42:32";"es";"Uno de los desafíos del periodismo. Encontrar su sitio para no perder la vigilancia del poder via @Clarin_com http://t.co/vgpQHJvs"
"143727355997851648";"antoniosanz";"2011-12-05 17:24:06";"es";"El @ppandaluz no aceptará el caramelo de una presidencia de dos años en la FAMP si no hay refundación http://t.co/tAgF97e6  @europapress_es"
"143731999457292288";"PauladeLasHeras";"2011-12-05 17:42:33";"es";"Sí, raritos q somos...  ""Si yo fuera España y se tratara de elegir entre 2 o 3 años de caos y 20 o 30 en la miseria..."" http://t.co/69OM6a3R"
"143737549490372608";"paurubio";"2011-12-05 18:04:36";"es";"RT @PerezHilton @paurubio Que triste es esto, Pau! http://t.co/ZKF4LZOH @JonahMowryReal &lt;3! http://t.co/HBdZNwj5"
"143741539598860288";"Tonicanto1";"2011-12-05 18:20:28";"es";"Joooooo :-) RT @xaviconde Me dice @Tonicanto1, que quiere rapear una estrofa del villancico. Lo siento Toni, aquí tenemos a @Padrinomc."
"143750000407625728";"nacho_uriarte";"2011-12-05 18:54:05";"es";"En estos días de traspaso de poderes os recomiendo seguir a 3 personas claves en el proceso @sorayapp @jlayllon y @fatimabanez entre otros"
"143760004057542657";"EvaORegan";"2011-12-05 19:33:50";"es";"Entiendo que CNN conecte por Skype con disidentes en Siria pero que la mayoría de las conexiones ya sean por cámara de móvil ..."
"143764315495862272";"RodrigoBlazquez";"2011-12-05 19:50:58";"es";"Detienen a dos sospechosos por secuestro cooperantes españoles en Tinduf. Intentaron venderlos a AQMI. http://t.co/kkOrMmiw V @plazaro67"
"143767817613885440";"Albert_Rivera";"2011-12-05 20:04:53";"es";"#ICanAdmit , #elcomecocos10 , Merkel y Sarkozy y #cuatrotuiteros , los TT esta tarde en España"
"143770811671646208";"Joss682008";"2011-12-05 20:16:47";"es";"El @PPopular no descarta otra ronda de reuniones con ministerios para traspaso de poderes, después de recibir información pedida al gobierno"
"143783103729631232";"JAMonago";"2011-12-05 21:05:37";"es";"Toda suya ""@juliosandreu: Sí Sr. La he grabado. Un saludo desde el otro lado, jeje, ( de España ). Buena tarde."""
"143793465787039744";"JuanraLucas";"2011-12-05 21:46:48";"es";"Y hable con el corazón de los afectos Y en esas cosas la Justicia habla idiomas diferentes. Insisto, dusculpad, pero volvería a hacerlo."
"143798628799102977";"JuanraLucas";"2011-12-05 22:07:19";"es";"Entiendo los unfollow. Aceptar el desconcierto. Y hasta reconocer errores. Pero creo fuera de lugar anunciar venganza radiofónica. Eso no"
"143800453224861696";"mariviromero";"2011-12-05 22:14:34";"es";";-)))) RT @CarlosSerrato82: #FW para @mariviromero y mucha suerte con tu primera entrevista aquí. El hastag es #YNTERVIUMarivi"
"143801624400363520";"PilarGGranja";"2011-12-05 22:19:13";"es";"""España gasta mas en sanidad que tofo el presupuesto en sanidad"" Núñez Feijoo en @Gato_directo"
"143801990751858688";"mariviromero";"2011-12-05 22:20:40";"es";"A las 22.30 mi primera entrevista en directo en Twitter. Si Quieres seguirla busca el hastag #YnterviuMarivi l http://t.co/FVXISuNy"
"143808378119004160";"AlejandroSanz";"2011-12-05 22:46:03";"es";"Feliz dia del voluntario... Los hËroes anónimos... Los del sacrificia por eleccion propia. Gracias por tanto."
"143810044188823552";"mariviromero";"2011-12-05 22:52:41";"es";"Gracias RT @Pepemaras: #YNTERVIUMARIVI Interesante la entrevista de @mariviromero Nuevas herramientas: nuevas formas de comunicar"
"143814203675906048";"mariviromero";"2011-12-05 23:09:12";"es";"Gracias a ti Paco RT @pacorengel: #YNTERVIUMARIVI @mariviromero Muchísimas gracias. Un beso. La cuelgo en un ratito en http://t.co/yK7PeIva"
"143815421844398080";"byuste";"2011-12-05 23:14:03";"es";"Aunque en menor medida, también lo son muchas que no son madres ;) @ejoana: Supermujeres. Gran post de @virginiapalonso http://t.co/SUTdmagF"
"143818232397185024";"carmenmorodo";"2011-12-05 23:25:13";"es";"Una vez q ha hablado el protectorado franco-alemán la Europa a 2 o 3 velocidades está hecha: ahora falta ver dónde queda España"
"143822866931130368";"SalomeGa";"2011-12-05 23:43:38";"es";"Impresionante! Enhorabuena a @enpiedeguerra y un beso a @chiquiesteban : Percebeiros, de David Beriain, a por el Goya! http://t.co/cP7Ae8Sn"
"143837923459084288";"AlexdelaIglesia";"2011-12-06 00:43:27";"es";"Sorgiñas, culebras. Cabrones negros de barba larga."
"143846069267214337";"alfonsomerlos";"2011-12-06 01:15:50";"es";"... enough today... la semana es larga, y seguramente más apasionante de lo recomendable....."
"143848339530723328";"RV1805";"2011-12-06 01:24:51";"es";"Me voy a leer un rato 'Un día más con vida' de Ryszard #Kapuscinscki. Gran descubrimiento del reportero polaco. ;) http://t.co/cnha2Jy6"
"143853705484177411";"AlexdelaIglesia";"2011-12-06 01:46:10";"es";"Disculpad la vehemencia. Pienso en ello para una peli."
"143885981412630529";"shakira";"2011-12-06 03:54:25";"es";"Despegando ya...que lindo mi pais, que linda mi gente!! --Shak"
"143891342517481472";"AlejandroSanz";"2011-12-06 04:15:44";"es";"SyntekNosa pax ahora actuando. Claaro que si. http://t.co/eBzWtsgc"
"143952582036037632";"carmenmorodo";"2011-12-06 08:19:04";"es";"Bono celebra su última fiesta en el Congreso y la pregunta es si habrá un Viva España! Con @JuanraLucas y en RNE, para arrancar."
"143954158037385217";"Albert_Rivera";"2011-12-06 08:25:20";"es";"Triste RT @JosepLLuisCerro: RT @skalistrao: ""Papá, ¿nosotros qué somos: catalanes o fachas?"" :: Barcelona :: Cataluña: http://t.co/7WAkfXUO"
"143977788825808896";"carlosdavidgf";"2011-12-06 09:59:14";"es";"Extorsión mafiosa; por Carlos García - en  http://t.co/dBb5qOyt vía @larazon_es"
"143981851952955392";"GFVara";"2011-12-06 10:15:23";"es";"No sé de que se sorprenden algunos. El PP presenta unos presupuestos tarde, sin negociar, cargándose la universidad, recortando derechos..."
"143983266272247808";"carlos__alsina";"2011-12-06 10:21:00";"es";"¿Se plantea Rajoy subir el IVA? http://t.co/G7yi7v96"
"143983384643911680";"rafam_simancas";"2011-12-06 10:21:28";"es";"¡Constitución, Constitución!, ¡Cuántos viajes y comidas gratis se han dado en tu nombre!, feliz día."
"143986601884778496";"AlexdelaIglesia";"2011-12-06 10:34:15";"es";"Buenos días. El hastag debería ser #cincotuiteros, porque yo soy uno de ellos. #cuatrotuiteros"
"143987608870060032";"Carlos_Latre";"2011-12-06 10:38:15";"es";"BUENOS DÍAS PARTY TIME!!!"
"143990880381059072";"LosadaPescador";"2011-12-06 10:51:15";"es";"A los okupas no les gusta el edificio de Concepcion Jeronima xq esta en obras. Les gustan mas los edificios a estrenar, pero sin pagar..."
"143992574116499456";"mariviromero";"2011-12-06 10:57:59";"es";"Hoy en el Día de la Constitución me acuerdo como cada día de los millones de personas bajo en umbral de la pobreza #vivalaconstitucion"
"143995497928073216";"GLlamazares";"2011-12-06 11:09:36";"es";"Monti dice que no cobrará como primer ministro. Demagogia populista para hacer tragar el ricino de los recortes. La aristocracia financiera"
"144001153846353920";"emontanes";"2011-12-06 11:32:05";"es";"El «vuelva usted mañana», pero por mail - ABC.es http://t.co/N2n4PUux via @abc_es"
"144001369534238720";"iescolar";"2011-12-06 11:32:56";"es";"Rubalcaba responde a Ridao en El País http://t.co/6kU2KW8T El artículo del que habla es éste http://t.co/8Z9P0MLG   // vía @Guerraeterna"
"144005115106439169";"sonsolesonega";"2011-12-06 11:47:49";"es";"Chacón confía en la democracia interna de los partidos.. Día de la Constitución. #Congreso"
"144011410857410561";"RodrigoBlazquez";"2011-12-06 12:12:50";"es";".@marianorajoy #congreso: Primera ley será desarrollo reforma constitución xra garantizar estabilidad presupuestaria. Lo dirá #ZP n Bruselas"
"144012076824793089";"Albert_Rivera";"2011-12-06 12:15:29";"es";"Diferentes ciudadanos leen artículos d la constitución en el acto de @Ciutadans_Cs en la Ciutadella http://t.co/fDz9qR8i"
"144013467798614016";"nacho_uriarte";"2011-12-06 12:21:01";"es";"Empieza el acto de homenaje a la Constitución con el próximo Presidente del Gobierno. #vivalaconstitucion  http://t.co/gRTAQmVu"
"144014285130043392";"sonsolesonega";"2011-12-06 12:24:15";"es";"Bono a ZP: has dado lo mejor de ti a España en un momento muy difícil. A Rajoy le desea acierto en sus decisiones x el bien de todos."
"144016948617949185";"LosadaPescador";"2011-12-06 12:34:50";"es";"Gallardon habla amigablemente con Zapatero, Guerra con Alonso, Pepiño recibe el cariño de periodistas amigos"
"144028652869402624";"VicenteVallesTV";"2011-12-06 13:21:21";"es";"¿Por qué será que hoy parecía haber más gente en la recepción oficial del aniversario de la Constitución?"
"144033191601246208";"DavilaGaceta";"2011-12-06 13:39:23";"es";"Otro enchufado más antes de que se vaya ZP http://t.co/Jb983lka"
"144033311872925696";"Amartinbeaumont";"2011-12-06 13:39:52";"es";"Rajoy rompe su silencio en la fiesta del Congreso plagada de ausentes http://t.co/C52Ex8M0"""
"144037972180865024";"RodrigoBlazquez";"2011-12-06 13:58:23";"es";"Corrillo Rajoy: Los tengo [a los ministros] en la cabeza pero no he hablado de nada con nadie. ¿Sorpresas? Soy razonablemente previsible."
"144037993211105280";"Albert_Rivera";"2011-12-06 13:58:28";"es";"Las instituciones deberían hacer dl día d l Constitución 1 fiesta cívica d todos,destacando valores democráticos y no 1 acto para políticos"
"144038375844888576";"Albert_Rivera";"2011-12-06 13:59:59";"es";"En alguna CA como Cataluña ni siquiera hay acto institucional en un día como hoy.No interesa recordar #LaConstitucionquenosUne"
"144039496021843968";"Cepeda";"2011-12-06 14:04:26";"es";"Conference Robert Steele en GlobalChase UNED. Estrategias de Inteligencia ante las amenazas económicas globales http://t.co/5MPqb1Ve"
"144046760757690369";"lazaroelmundo";"2011-12-06 14:33:18";"es";"Me agrada coincidir con mi amigo mechor en la denuncia de las tecnicas mafiosas en el Euskadi"
"144059183950606337";"isadedios";"2011-12-06 15:22:40";"es";"Dios mío, es tan real que da miedo... ¡ánimo mamás trabajadora, nosotras podemos!!! Supermujeres http://t.co/8Ogbj0HR"
"144063766248685568";"mariviromero";"2011-12-06 15:40:53";"es";"Menos palabras y mas hechos....Inauguración con tirón de orejas. SUR.es http://t.co/6f4100iV"
"144071155320487936";"mariviromero";"2011-12-06 16:10:14";"es";"........ ya ya......Griñán ve ""imposible"" ser imputado en el caso ERE http://t.co/BQaNiwnQ"
"144075611776884736";"mariviromero";"2011-12-06 16:27:57";"es";"Gracias por seguirme @RodolfoTesone ;-))"
"144078704937680897";"mariviromero";"2011-12-06 16:40:14";"es";"Yo ya me he inscrito  '#FotosyTuits06'!  http://t.co/cxUM10fU vía @amiando"
"144080307262472192";"riverakiko";"2011-12-06 16:46:36";"es";"Una vez me dijo un amigo hace daño quien puede y no quien quiere...que razon tenia!!! Seguire aqui por esas 248.315 personas que me quereis!"
"144094237338767363";"pedroj_ramirez";"2011-12-06 17:41:57";"es";"Y ahí va el editorial. RT por favor. CÃ³mo pasar en el 11-M de impostor a testigo de cargo  http://t.co/gzxljuIl"
"144106014541758464";"emontanes";"2011-12-06 18:28:45";"es";"Rajoy, 3-1 para el Madrid; Zapatero para «su» Barça y Rubalcaba evita «mojarse» - ABC.es http://t.co/LxBXidLx via @abc_es"
"144121476843438080";"Buenafuente";"2011-12-06 19:30:12";"es";"A ver... Se aclara lo de las entradas o qué???. Aquí los actores esperando. #terratpack http://t.co/xVRFKJdp"
"144130433943220225";"mariviromero";"2011-12-06 20:05:47";"es";"El Museo de la Cueva de Nerja abre con una previsión de 100.000 visitas al año http://t.co/VsmSAnJJ"
"144148268484542465";"iescolar";"2011-12-06 21:16:40";"es";"El día en que Merkel dejó de ser socialista, por @basteiro  http://t.co/d8maTpKo"
"144158414216503297";"sanchezcastejon";"2011-12-06 21:56:58";"es";"""@lhermoso_: 17 periodistas han sido asesinados durante el último año en Honduras: http://t.co/AEbCvvZZ"""
"144160529227849728";"PaulaVazquezTV";"2011-12-06 22:05:23";"es";"Ahora si que me despido! a lavar los piños y ¨pa¨ la cama! Hola @lucia_miguel un beso de buenas noches para ti, que veo que acabas de llegar"
"144161681256353792";"PilarGGranja";"2011-12-06 22:09:57";"es";"Tu q sabes seguro q me has entendido  @antoniocamunas :)"
"144171370861961216";"Fgarea";"2011-12-06 22:48:28";"es";"Sintonía total entre Rajoy y Zapatero, con importantes matices de Rubalcaba. La recepción del día de la Constitución http://t.co/DFCfKAhA"
"144174878495473664";"CarmenRiolobos";"2011-12-06 23:02:24";"es";"Merkel y Sarkozy se rinden a los encantos del presidente Rajoy http://t.co/b79seDyj vía @Semanaldigital"
"144183328688443392";"Albert_Rivera";"2011-12-06 23:35:59";"es";"RT @nurvaca: Sr. Mas, no garantizar una sanidad publica de calidad universal es anticonstitucional ,por eso no celebra dia  constitucion?"
"144199308588228609";"LosadaPescador";"2011-12-07 00:39:28";"es";"la noticia es la q he contado en el @TelediarioInter Un alto cargo del PSOE declarara como testigo ante la juez del 11m antes de Navidad."
"144292454085046272";"sevillajordi";"2011-12-07 06:49:36";"es";"Buenos días. Sin Presidente del Gobierno pleno y sin verdadero líder d la oposición, los partidos se ponen d acuerdo. Luego es posible!"
"144304744582754305";"SSantiagosegura";"2011-12-07 07:38:26";"es";"A los güenos días."
"144317421958856704";"carmenmorodo";"2011-12-07 08:28:49";"es";"Nadie le cree, pero jura y perjura q sí, q deja la política y se va a Walt Disney. Los corrillos del Congreso con @susannagriso"
"144326923579953152";"sanchezcastejon";"2011-12-07 09:06:34";"es";"Europa se construye recortando Estado del Bienestar? Austeridad si, pero inteligente: Estado del Bienestar moderno e inversión cree empleo"
"144329784279826434";"pedroj_ramirez";"2011-12-07 09:17:56";"es";"No dejeis de ver el video que acabo de RT con la declaración de J-70. Fijaos en Bermudez en los minutos 17 y 21. Zougam merece otro juicio."
"144343897643032576";"RV1805";"2011-12-07 10:14:01";"es";"#Bdías!! vaya tiempo que hace hoy: niebla, que parece que estamos en la boca del lobo, y frío, mucho frío. Apetece algo calentido pal cuerpo"
"144348610153287680";"Albert_Rivera";"2011-12-07 10:32:45";"es";"Buenos días,os adjunto mi columna hoy en @abc_es sobre la necesidad d una reforma constitucional http://t.co/xxg5WzUk"
"144354084403691521";"carlos__alsina";"2011-12-07 10:54:30";"es";"De dónde saldrá el dinero para el banco malo de Rajoy, según el WSJ.  http://t.co/hn1cffmm"
"144357274918457344";"mariviromero";"2011-12-07 11:07:11";"es";"A vosotros RT @TuDNIe: Gracias Marivi RT @mariviromero Me encanta ver por aqui a @TuDNIe ;-))"
