"topicid";"tweetid";"topic"
"19927";"146992269961080834";"entretenimiento"
"19928";"147000093009125376";"entretenimiento"
"19929";"147006442082279424";"política"
"19930";"147023128789393408";"otros"
"19931";"147029623987908609";"otros"
"19932";"147035505350025216";"otros"
"19933";"147071830224674817";"otros"
"19934";"147072035485528064";"otros"
"19937";"147079930000310272";"entretenimiento"
"19936";"147079930000310272";"música"
"19935";"147079930000310272";"política"
"19938";"147083709617672192";"política"
"19939";"147091247067168768";"tecnología"
"19940";"147092855209463810";"música"
"19941";"147098353719717889";"música"
"19942";"147098353719717889";"otros"
"19943";"147102270947983361";"política"
"19945";"147106926189228033";"entretenimiento"
"19944";"147106926189228033";"otros"
"19946";"147107309678628864";"otros"
"19947";"147107309678628864";"entretenimiento"
"19948";"147119727389589506";"otros"
"19949";"147119727389589506";"entretenimiento"
"19951";"147119868624384000";"música"
"19950";"147119868624384000";"otros"
"19952";"147119995955052544";"otros"
"19953";"147119995955052544";"música"
"19954";"147123156820312064";"otros"
"19955";"147123156820312064";"entretenimiento"
"19956";"147127529969434624";"otros"
"19957";"147127529969434624";"cine"
"19959";"147128519938408450";"entretenimiento"
"19958";"147128519938408450";"otros"
"19960";"147129088031727616";"otros"
"19961";"147129088031727616";"cine"
"19962";"147194201015197696";"otros"
"19963";"147203122073321473";"política"
"19964";"147203122073321473";"entretenimiento"
"19965";"147211086725263360";"entretenimiento"
"19966";"147214415048081408";"otros"
"19967";"147214662906294273";"política"
"19968";"147218603761074177";"entretenimiento"
"19969";"147229610445246464";"otros"
"19970";"147230033214312449";"otros"
"19972";"147242645947813889";"entretenimiento"
"19971";"147242645947813889";"otros"
"19973";"147245691205459968";"entretenimiento"
"19974";"147255479758884864";"política"
"19975";"147257058817871873";"política"
"19976";"147261273447481344";"otros"
"19977";"147263079862906880";"entretenimiento"
"19978";"147266739204403201";"otros"
"19979";"147275373472780288";"otros"
"19980";"147275888038387712";"política"
"19981";"147276342742888448";"política"
"19982";"147281547907694592";"política"
"19983";"147289339624300544";"economía"
"19984";"147289339624300544";"entretenimiento"
"19986";"147289862226186240";"entretenimiento"
"19985";"147289862226186240";"política"
"19987";"147292358436847617";"fútbol"
"19988";"147292358436847617";"música"
"19989";"147298368459251712";"política"
"19990";"147300085540196353";"política"
"19991";"147301245370109952";"otros"
"19992";"147301251363770368";"política"
"19993";"147308309597257728";"política"
"19994";"147319129928507393";"política"
"19995";"147321464461328385";"otros"
"19996";"147335435314671616";"política"
"19997";"147338337399738368";"política"
"19998";"147338793110880256";"política"
"19999";"147356944204709888";"otros"
"20000";"147356944204709888";"música"
"20001";"147356955634176001";"música"
"20002";"147357566878490625";"política"
"20003";"147357566878490625";"entretenimiento"
"20004";"147357650097680384";"otros"
"20005";"147367324259852289";"otros"
"20006";"147367324259852289";"música"
"20008";"147368350559911938";"economía"
"20007";"147368350559911938";"política"
"20009";"147372374248013825";"otros"
"20010";"147372374248013825";"música"
"20011";"147375111341752320";"política"
"20012";"147376956852289537";"música"
"20013";"147376956852289537";"cine"
"20014";"147378792556539906";"política"
"20015";"147380766576345090";"política"
"20016";"147381925043109889";"otros"
"20017";"147381925043109889";"cine"
"20018";"147387349364514816";"otros"
"20019";"147387349364514816";"música"
"20020";"147388326717038592";"política"
"20021";"147392854405292032";"entretenimiento"
"20022";"147399259501772800";"literatura"
"20023";"147400065068179459";"economía"
"20024";"147400065068179459";"política"
"20026";"147400562604908544";"otros"
"20025";"147400562604908544";"música"
"20027";"147402269774716928";"otros"
"20028";"147420463658827776";"política"
"20029";"147420743796391936";"política"
"20030";"147422437867397120";"entretenimiento"
"20031";"147422527596138496";"otros"
"20032";"147423393958985728";"política"
"20033";"147424568611573760";"otros"
"20034";"147425135459184640";"política"
"20035";"147426177689202688";"política"
"20036";"147426376901865473";"política"
"20037";"147426391460298755";"otros"
"20038";"147426966801358849";"política"
"20039";"147427178554998785";"política"
"20040";"147427522001387520";"entretenimiento"
"20041";"147428129118490625";"política"
"20042";"147428533499731969";"entretenimiento"
"20043";"147430963335532545";"otros"
"20044";"147431682516066304";"política"
"20045";"147432053414174720";"política"
"20046";"147432735642877952";"política"
"20047";"147434761093251072";"política"
"20048";"147435158419677184";"política"
"20049";"147435311444656128";"otros"
"20050";"147435782020407296";"política"
"20051";"147435980427755522";"otros"
"20052";"147436635603206144";"política"
"20053";"147442192611414016";"política"
"20055";"147442458622566401";"entretenimiento"
"20054";"147442458622566401";"otros"
"20056";"147447338959507456";"entretenimiento"
"20057";"147449540872642560";"otros"
"20058";"147450854713204737";"entretenimiento"
"20059";"147453171906789378";"otros"
"20060";"147551473906089984";"entretenimiento"
"20061";"147560942195060736";"política"
"20062";"147563419757842432";"otros"
"20063";"147573345607614464";"entretenimiento"
"20064";"147573460791590912";"política"
"20065";"147573460791590912";"economía"
"20066";"147573628681207809";"entretenimiento"
"20067";"147573722163838976";"entretenimiento"
"20068";"147575990267297793";"política"
"20069";"147589940660813825";"política"
"20070";"147600544469487616";"entretenimiento"
"20071";"147628418547204096";"política"
"20072";"147635238363873280";"economía"
"20073";"147636013102145536";"otros"
"20074";"147636013102145536";"cine"
"20075";"147637850974851073";"política"
"20076";"147637988229267456";"política"
"20077";"147639569033072641";"política"
"20078";"147640959767818241";"política"
"20079";"147640959767818241";"tecnología"
"20080";"147641627240960000";"entretenimiento"
"20081";"147650689215119360";"política"
"20082";"147650832555458560";"otros"
"20083";"147653286026149888";"política"
"20084";"147666281364070401";"política"
"20085";"147670370315550721";"política"
"20086";"147678287051759616";"política"
"20087";"147680574843265027";"otros"
"20089";"147701314837684224";"entretenimiento"
"20088";"147701314837684224";"literatura"
"20090";"147703073920389120";"otros"
"20091";"147703073920389120";"entretenimiento"
"20092";"147706706053431296";"deportes"
"20093";"147706706053431296";"entretenimiento"
"20094";"147710611365707776";"otros"
"20095";"147710611365707776";"entretenimiento"
"20096";"147716117274701825";"música"
"20097";"147717422181388288";"música"
"20098";"147717675399905280";"música"
"20099";"147720088081022976";"otros"
"20100";"147720088081022976";"música"
"20101";"147720811254525953";"otros"
"20102";"147720811254525953";"entretenimiento"
"20103";"147725796918833152";"entretenimiento"
"20104";"147726024644362240";"otros"
"20105";"147726024644362240";"música"
"20106";"147726944404914176";"política"
"20107";"147730445172350977";"otros"
"20108";"147732934508544000";"entretenimiento"
"20110";"147737118343577600";"fútbol"
"20109";"147737118343577600";"otros"
"20111";"147737852585844740";"tecnología"
"20112";"147737852585844740";"literatura"
"20113";"147737852585844740";"entretenimiento"
"20114";"147739193018302464";"economía"
"20115";"147739193018302464";"política"
"20117";"147742747149860864";"música"
"20116";"147742747149860864";"otros"
"20118";"147750218958503938";"entretenimiento"
"20119";"147777990208651267";"política"
"20120";"147777990208651267";"economía"
"20121";"147781856551649280";"política"
"20122";"147786924013264896";"otros"
"20123";"147807786124836864";"política"
"20125";"147808583306850307";"otros"
"20124";"147808583306850307";"música"
"20126";"147809045087133696";"otros"
"20127";"147809045087133696";"música"
"20128";"147809599620255745";"fútbol"
"20129";"147809599620255745";"entretenimiento"
"20130";"147815039007604736";"política"
"20131";"147816031186980864";"otros"
"20132";"147820636834758657";"fútbol"
"20133";"147822960441434114";"otros"
"20134";"147824314803163136";"otros"
"20135";"147830243158278144";"otros"
"20136";"147836548853923840";"política"
"20137";"147836548853923840";"economía"
"20138";"147842752133087232";"otros"
"20140";"147913339387912192";"música"
"20139";"147913339387912192";"otros"
"20141";"147946743538008064";"economía"
"20142";"147957903834365952";"política"
"20143";"147968581429243904";"entretenimiento"
"20144";"147985640561197056";"política"
"20145";"148001397193965568";"política"
"20146";"148009671419109376";"política"
"20147";"148012560447311872";"otros"
"20148";"148013144629977088";"otros"
"20149";"148023404170194944";"política"
"20150";"148023404170194944";"entretenimiento"
"20151";"148026563529678849";"política"
"20152";"148047073562984448";"política"
"20153";"148077396485083137";"otros"
"20154";"148088655435665408";"fútbol"
"20155";"148102961300635649";"otros"
"20156";"148102961300635649";"música"
"20157";"148106810044317697";"otros"
"20158";"148106994694369280";"política"
"20160";"148112624062693376";"tecnología"
"20159";"148112624062693376";"entretenimiento"
"20161";"148114043876556800";"música"
"20162";"148123568935403521";"otros"
"20163";"148125671657451520";"política"
"20164";"148126999804772353";"otros"
"20165";"148130777345949697";"otros"
"20166";"148135403612934144";"otros"
"20167";"148140442041597952";"política"
"20168";"148148526214422529";"tecnología"
"20169";"148149066369466369";"fútbol"
"20170";"148149066369466369";"entretenimiento"
"20171";"148155950921031680";"fútbol"
"20172";"148155950921031680";"entretenimiento"
"20173";"148162568203141120";"fútbol"
"20175";"148167731009683456";"entretenimiento"
"20174";"148167731009683456";"fútbol"
"20176";"148168448441196544";"política"
"20177";"148168448441196544";"entretenimiento"
"20178";"148171690554298368";"fútbol"
"20179";"148175245948358656";"otros"
"20180";"148175245948358656";"entretenimiento"
"20181";"148175810992422912";"fútbol"
"20182";"148180265074835456";"entretenimiento"
"20183";"148180265074835456";"otros"
"20184";"148207900433719296";"entretenimiento"
"20185";"148224832528592896";"otros"
"20186";"148224832528592896";"música"
"20188";"148304456805662720";"entretenimiento"
"20187";"148304456805662720";"otros"
"20189";"148320706847965184";"otros"
"20190";"148320816797454336";"otros"
"20191";"148320873164713984";"otros"
"20192";"148322051009159168";"política"
"20193";"148323426535354369";"otros"
"20194";"148339935609487361";"música"
"20195";"148345424879693824";"otros"
"20196";"148347389244219392";"entretenimiento"
"20197";"148359330452877312";"política"
"20198";"148363324839559169";"fútbol"
"20199";"148370021561802752";"política"
"20200";"148374039491121152";"política"
"20202";"148378646413975552";"entretenimiento"
"20201";"148378646413975552";"fútbol"
"20203";"148380334977843200";"otros"
"20204";"148391995541438464";"política"
"20205";"148396345789648897";"otros"
"20206";"148404722229977089";"política"
"20207";"148405678250278912";"política"
"20208";"148406016810299392";"política"
"20209";"148408281562497025";"entretenimiento"
"20210";"148428803457294337";"fútbol"
"20211";"148436908391931904";"entretenimiento"
"20212";"148438057018863616";"política"
"20213";"148438057018863616";"otros"
"20215";"148445811246764032";"política"
"20214";"148445811246764032";"economía"
"20216";"148451061726851072";"economía"
"20217";"148451061726851072";"política"
"20218";"148452596066164736";"economía"
"20219";"148452596066164736";"política"
"20220";"148454312119500800";"política"
"20222";"148460546331656192";"política"
"20221";"148460546331656192";"entretenimiento"
"20223";"148473765699923968";"música"
"20224";"148475890643374080";"entretenimiento"
"20225";"148475890643374080";"tecnología"
"20226";"148475890643374080";"economía"
"20227";"148475890643374080";"política"
"20228";"148482067452264448";"política"
"20229";"148483335935631360";"política"
"20230";"148483712701566977";"política"
"20231";"148483712701566977";"economía"
"20232";"148484140352802816";"otros"
"20233";"148491068625788928";"entretenimiento"
"20235";"148493455801331712";"entretenimiento"
